date,campaign_id,channel,spend,impressions,clicks,conversions,revenue,roas
2026-01-27 10:00:00,CMP-00634,Search,149.0,17652,740,54,2189.0,14.691
2026-01-27 11:00:00,CMP-00635,Search,344.0,43570,2164,108,6620.0,19.244
2026-01-27 12:00:00,CMP-00636,Display,461.0,35638,152,11,665.0,1.443
2026-01-27 13:00:00,CMP-00637,Display,221.0,17021,61,0,0.0,0.0
2026-01-27 14:00:00,CMP-00638,Display,199.0,30685,396,14,806.0,4.05
2026-01-27 15:00:00,CMP-00639,Affiliate,960.0,90482,1157,55,3111.0,3.241
2026-01-27 16:00:00,CMP-00640,Display,728.0,94157,1232,93,4813.0,6.611
2026-01-27 17:00:00,CMP-00641,Display,626.0,80719,738,41,2053.0,3.28
2026-01-27 18:00:00,CMP-00642,Search,686.0,104483,4373,214,13279.0,19.357
2026-01-27 19:00:00,CMP-00643,Search,244.0,34498,1533,108,6020.0,24.672
2026-01-27 20:00:00,CMP-00644,Social,294.0,44824,1034,62,3230.0,10.986
2026-01-27 21:00:00,CMP-00645,Affiliate,544.0,70052,1276,55,2716.0,4.993
2026-01-27 22:00:00,CMP-00646,Search,566.0,61943,2657,188,10660.0,18.834
2026-01-27 23:00:00,CMP-00647,Social,213.0,22001,539,42,2824.0,13.258
2026-01-28 00:00:00,CMP-00648,Display,524.0,53287,1184,84,5046.0,9.63
2026-01-28 01:00:00,CMP-00649,Search,466.0,49406,2217,116,6453.0,13.848
2026-01-28 02:00:00,CMP-00650,Social,760.0,56410,1528,70,4276.0,5.626
2026-01-28 03:00:00,CMP-00651,Affiliate,567.0,60462,886,40,2866.0,5.055
2026-01-28 04:00:00,CMP-00652,Display,1014.0,104278,1506,66,4152.0,4.095
2026-01-28 05:00:00,CMP-00653,Search,398.0,25393,1168,84,5091.0,12.791
2026-01-28 06:00:00,CMP-00654,Affiliate,253.0,22836,304,24,1545.0,6.107
2026-01-28 07:00:00,CMP-00655,Search,1001.0,142852,6533,334,18844.0,18.825
2026-01-28 08:00:00,CMP-00656,Affiliate,582.0,71920,700,31,1855.0,3.187
2026-01-28 09:00:00,CMP-00657,Search,467.0,69432,3316,227,12056.0,25.816
2026-01-28 10:00:00,CMP-00658,Social,301.0,36028,1199,101,4292.0,14.259
2026-01-28 11:00:00,CMP-00659,Social,400.0,61579,1781,144,8846.0,22.115
2026-01-28 12:00:00,CMP-00660,Search,389.0,57403,2669,79,4856.0,12.483
2026-01-28 13:00:00,CMP-00661,Affiliate,247.0,17490,287,10,551.0,2.231
2026-01-28 14:00:00,CMP-00662,Search,121.0,20263,848,61,4170.0,34.463
2026-01-28 15:00:00,CMP-00663,Search,384.0,23662,1013,55,2793.0,7.273
2026-01-28 16:00:00,CMP-00664,Search,695.0,87328,4197,309,12448.0,17.911
2026-01-28 17:00:00,CMP-00665,Display,881.0,129662,2338,176,8981.0,10.194
2026-01-28 18:00:00,CMP-00666,Display,775.0,74793,683,28,1193.0,1.539
2026-01-28 19:00:00,CMP-00667,Affiliate,797.0,100296,1019,57,3499.0,4.39
2026-01-28 20:00:00,CMP-00668,Search,264.0,26356,1379,50,2524.0,9.561
2026-01-28 21:00:00,CMP-00669,Social,549.0,36600,930,51,3460.0,6.302
2026-01-28 22:00:00,CMP-00670,Search,628.0,38264,1981,111,7508.0,11.955
2026-01-28 23:00:00,CMP-00671,Social,648.0,45641,1130,66,3218.0,4.966
2026-01-29 00:00:00,CMP-00672,Affiliate,462.0,32721,416,18,899.0,1.946
2026-01-29 01:00:00,CMP-00673,Display,515.0,65506,729,21,1330.0,2.583
2026-01-29 02:00:00,CMP-00674,Social,1196.0,140942,4076,139,9424.0,7.88
2026-01-29 03:00:00,CMP-00675,Social,763.0,84007,2571,96,3636.0,4.765
2026-01-29 04:00:00,CMP-00676,Affiliate,617.0,83980,637,29,1764.0,2.859
2026-01-29 05:00:00,CMP-00677,Social,674.0,41687,922,61,2197.0,3.26
2026-01-29 06:00:00,CMP-00678,Search,374.0,33588,1629,80,4201.0,11.233
2026-01-29 07:00:00,CMP-00679,Social,657.0,95602,2402,104,7169.0,10.912
2026-01-29 08:00:00,CMP-00680,Search,512.0,81969,3579,145,12774.0,24.949
2026-01-29 09:00:00,CMP-00681,Search,725.0,78457,3798,150,8342.0,11.506
2026-01-29 10:00:00,CMP-00682,Search,329.0,22688,1125,72,3278.0,9.964
2026-01-29 11:00:00,CMP-00683,Social,696.0,102910,2407,120,6344.0,9.115
2026-01-29 12:00:00,CMP-00684,Social,403.0,63419,1613,116,6805.0,16.886
2026-01-29 13:00:00,CMP-00685,Search,698.0,73640,2934,142,7284.0,10.436
2026-01-29 14:00:00,CMP-00686,Social,551.0,47809,972,49,2389.0,4.336
2026-01-29 15:00:00,CMP-00687,Affiliate,493.0,31964,387,21,1128.0,2.288
2026-01-29 16:00:00,CMP-00688,Display,415.0,51882,631,45,2788.0,6.718
2026-01-29 17:00:00,CMP-00689,Social,468.0,74920,1610,95,5349.0,11.429
2026-01-29 18:00:00,CMP-00690,Search,384.0,51673,2183,137,6738.0,17.547
2026-01-29 19:00:00,CMP-00691,Affiliate,410.0,38907,302,21,1077.0,2.627
2026-01-29 20:00:00,CMP-00692,Search,609.0,79607,3721,198,10665.0,17.512
2026-01-29 21:00:00,CMP-00693,Search,175.0,26517,976,49,2352.0,13.44
2026-01-29 22:00:00,CMP-00694,Affiliate,693.0,77852,609,22,1120.0,1.616
2026-01-29 23:00:00,CMP-00695,Social,699.0,104970,1794,103,6637.0,9.495
2026-01-30 00:00:00,CMP-00696,Display,421.0,43409,610,44,2451.0,5.822
2026-01-30 01:00:00,CMP-00697,Social,522.0,51331,920,42,1700.0,3.257
2026-01-30 02:00:00,CMP-00698,Display,283.0,35128,427,22,1501.0,5.304
2026-01-30 03:00:00,CMP-00699,Search,589.0,65447,3391,132,8206.0,13.932
2026-01-30 04:00:00,CMP-00700,Search,303.0,50747,2573,83,3666.0,12.099
2026-01-30 05:00:00,CMP-00701,Search,71.0,8293,314,14,761.0,10.718
2026-01-30 06:00:00,CMP-00702,Search,864.0,88446,4027,190,9515.0,11.013
2026-01-30 07:00:00,CMP-00703,Affiliate,265.0,27412,211,9,583.0,2.2
2026-01-30 08:00:00,CMP-00704,Search,463.0,55686,2216,134,7274.0,15.711
2026-01-30 09:00:00,CMP-00705,Social,532.0,52689,1275,47,2692.0,5.06
2026-01-30 10:00:00,CMP-00706,Display,608.0,84827,1417,77,4320.0,7.105
2026-01-30 11:00:00,CMP-00707,Display,484.0,49306,695,47,2030.0,4.194
2026-01-30 12:00:00,CMP-00708,Social,556.0,56854,1304,50,3603.0,6.48
2026-01-30 13:00:00,CMP-00709,Social,416.0,53192,1477,68,4394.0,10.562
2026-01-30 14:00:00,CMP-00710,Affiliate,195.0,13005,38,2,101.0,0.518
2026-01-30 15:00:00,CMP-00711,Display,475.0,62742,550,22,1318.0,2.775
2026-01-30 16:00:00,CMP-00712,Display,650.0,75105,644,41,2777.0,4.272
2026-01-30 17:00:00,CMP-00713,Affiliate,275.0,30204,356,14,820.0,2.982
2026-01-30 18:00:00,CMP-00714,Display,535.0,74428,862,61,4488.0,8.389
2026-01-30 19:00:00,CMP-00715,Search,1114.0,159756,7100,383,33389.0,29.972
2026-01-30 20:00:00,CMP-00716,Social,459.0,70267,1700,117,6638.0,14.462
2026-01-30 21:00:00,CMP-00717,Search,471.0,47678,2222,133,6939.0,14.732
2026-01-30 22:00:00,CMP-00718,Display,186.0,17851,267,14,673.0,3.618
2026-01-30 23:00:00,CMP-00719,Affiliate,256.0,35475,438,25,897.0,3.504
2026-01-31 00:00:00,CMP-00720,Social,305.0,37819,925,73,5145.0,16.869
2026-01-31 01:00:00,CMP-00721,Social,637.0,82490,2161,151,8224.0,12.911
2026-01-31 02:00:00,CMP-00722,Search,285.0,34515,1687,67,4472.0,15.691
2026-01-31 03:00:00,CMP-00723,Affiliate,148.0,21459,202,9,619.0,4.182
2026-01-31 04:00:00,CMP-00724,Search,583.0,47167,2124,129,6088.0,10.443
2026-01-31 05:00:00,CMP-00725,Search,320.0,38761,1949,99,4820.0,15.062
2026-01-31 06:00:00,CMP-00726,Search,190.0,14704,609,39,2942.0,15.484
2026-01-31 07:00:00,CMP-00727,Search,676.0,70843,3544,222,12720.0,18.817
2026-01-31 08:00:00,CMP-00728,Social,391.0,52018,1010,57,2930.0,7.494
2026-01-31 09:00:00,CMP-00729,Social,610.0,69685,1654,98,4660.0,7.639
2026-01-31 10:00:00,CMP-00730,Search,186.0,18926,776,41,2320.0,12.473
2026-01-31 11:00:00,CMP-00731,Search,112.0,17622,1002,46,3362.0,30.018
2026-01-31 12:00:00,CMP-00732,Search,510.0,73955,3183,134,8690.0,17.039
2026-01-31 13:00:00,CMP-00733,Social,251.0,29590,669,38,2273.0,9.056
2026-01-31 14:00:00,CMP-00734,Search,506.0,83239,3622,233,17215.0,34.022
2026-01-31 15:00:00,CMP-00735,Display,511.0,54513,666,46,3310.0,6.477
2026-01-31 16:00:00,CMP-00736,Search,479.0,70263,3101,207,12698.0,26.509
2026-01-31 17:00:00,CMP-00737,Search,794.0,62307,2733,152,13036.0,16.418
2026-01-31 18:00:00,CMP-00738,Social,1577.0,144196,1532,89,4942.0,3.134
2026-01-31 19:00:00,CMP-00739,Social,578.0,56175,1381,76,5243.0,9.071
2026-01-31 20:00:00,CMP-00740,Search,1113.0,79735,3602,195,10544.0,9.473
2026-01-31 21:00:00,CMP-00741,Search,178.0,20505,1063,81,5429.0,30.5
2026-01-31 22:00:00,CMP-00742,Affiliate,397.0,32216,582,13,722.0,1.819
2026-01-31 23:00:00,CMP-00743,Search,224.0,29066,1242,57,3569.0,15.933
2026-02-01 00:00:00,CMP-00744,Social,332.0,26862,704,46,3767.0,11.346
2026-02-01 01:00:00,CMP-00745,Social,409.0,30096,656,43,2903.0,7.098
2026-02-01 02:00:00,CMP-00746,Search,1160.0,193255,9320,710,44566.0,38.419
2026-02-01 03:00:00,CMP-00747,Social,493.0,65276,1508,40,2010.0,4.077
2026-02-01 04:00:00,CMP-00748,Display,808.0,131711,952,68,4072.0,5.04
2026-02-01 05:00:00,CMP-00749,Display,379.0,43163,466,31,1486.0,3.921
2026-02-01 06:00:00,CMP-00750,Search,355.0,22604,1158,76,5082.0,14.315
2026-02-01 07:00:00,CMP-00751,Search,181.0,22295,1036,57,3797.0,20.978
2026-02-01 08:00:00,CMP-00752,Search,1141.0,138535,7115,499,28046.0,24.58
2026-02-01 09:00:00,CMP-00753,Social,941.0,58010,1234,78,5822.0,6.187
2026-02-01 10:00:00,CMP-00754,Display,538.0,83248,1259,54,3954.0,7.349
2026-02-01 11:00:00,CMP-00755,Search,422.0,54099,2286,124,7378.0,17.483
2026-02-01 12:00:00,CMP-00756,Search,502.0,71241,3344,194,12349.0,24.6
2026-02-01 13:00:00,CMP-00757,Affiliate,219.0,25038,309,15,782.0,3.571
2026-02-01 14:00:00,CMP-00758,Search,610.0,78094,3802,256,14151.0,23.198
2026-02-01 15:00:00,CMP-00759,Social,903.0,79754,2116,114,5383.0,5.961
2026-02-01 16:00:00,CMP-00760,Display,925.0,154579,1416,54,2874.0,3.107
2026-02-01 17:00:00,CMP-00761,Search,186.0,19358,937,33,1880.0,10.108
2026-02-01 18:00:00,CMP-00762,Search,805.0,62674,3294,150,6209.0,7.713
2026-02-01 19:00:00,CMP-00763,Search,219.0,14487,595,37,2359.0,10.772
2026-02-01 20:00:00,CMP-00764,Affiliate,118.0,15337,68,0,0.0,0.0
2026-02-01 21:00:00,CMP-00765,Search,820.0,137900,6533,265,15349.0,18.718
2026-02-01 22:00:00,CMP-00766,Search,363.0,57549,2526,64,1986.0,5.471
2026-02-01 23:00:00,CMP-00767,Search,763.0,104707,4681,233,12925.0,16.94
2026-02-02 00:00:00,CMP-00768,Search,729.0,123176,5803,410,18067.0,24.783
2026-02-02 01:00:00,CMP-00769,Social,683.0,95286,2169,102,5294.0,7.751
2026-02-02 02:00:00,CMP-00770,Search,499.0,48561,2133,123,8920.0,17.876
2026-02-02 03:00:00,CMP-00771,Social,234.0,29515,714,67,2255.0,9.637
2026-02-02 04:00:00,CMP-00772,Social,410.0,28197,889,60,2990.0,7.293
2026-02-02 05:00:00,CMP-00773,Display,933.0,78731,891,60,3978.0,4.264
2026-02-02 06:00:00,CMP-00774,Search,773.0,81883,3270,232,11828.0,15.301
2026-02-02 07:00:00,CMP-00775,Affiliate,421.0,34606,242,9,452.0,1.074
2026-02-02 08:00:00,CMP-00776,Social,419.0,69086,1766,70,5483.0,13.086
2026-02-02 09:00:00,CMP-00777,Search,653.0,110693,4403,211,13036.0,19.963
2026-02-02 10:00:00,CMP-00778,Display,518.0,52215,273,20,1347.0,2.6
2026-02-02 11:00:00,CMP-00779,Affiliate,433.0,59760,889,65,4092.0,9.45
2026-02-02 12:00:00,CMP-00780,Search,626.0,65639,3071,158,9419.0,15.046
2026-02-02 13:00:00,CMP-00781,Affiliate,615.0,46337,463,23,1625.0,2.642
2026-02-02 14:00:00,CMP-00782,Social,337.0,32709,856,54,4161.0,12.347
2026-02-02 15:00:00,CMP-00783,Social,571.0,48918,1249,68,2799.0,4.902
2026-02-02 16:00:00,CMP-00784,Affiliate,597.0,57364,828,38,2191.0,3.67
2026-02-02 17:00:00,CMP-00785,Social,480.0,40153,1204,45,2591.0,5.398
2026-02-02 18:00:00,CMP-00786,Display,318.0,23009,55,3,161.0,0.506
2026-02-02 19:00:00,CMP-00787,Search,403.0,33818,1529,88,5967.0,14.806
2026-02-02 20:00:00,CMP-00788,Display,282.0,45016,635,33,1999.0,7.089
2026-02-02 21:00:00,CMP-00789,Social,579.0,40167,931,73,5640.0,9.741
2026-02-02 22:00:00,CMP-00790,Search,187.0,17900,821,59,4071.0,21.77
2026-02-02 23:00:00,CMP-00791,Social,980.0,115766,3189,177,12682.0,12.941
2026-02-03 00:00:00,CMP-00792,Search,882.0,87314,3919,167,7683.0,8.711
2026-02-03 01:00:00,CMP-00793,Search,604.0,70629,3645,208,10387.0,17.197
2026-02-03 02:00:00,CMP-00794,Search,750.0,48582,2371,120,6092.0,8.123
2026-02-03 03:00:00,CMP-00795,Search,725.0,95223,4241,259,18449.0,25.447
2026-02-03 04:00:00,CMP-00796,Search,522.0,63674,2807,115,5558.0,10.648
2026-02-03 05:00:00,CMP-00797,Search,439.0,59223,2054,125,6078.0,13.845
2026-02-03 06:00:00,CMP-00798,Display,413.0,50550,589,38,1778.0,4.305
2026-02-03 07:00:00,CMP-00799,Display,998.0,107953,696,42,3592.0,3.599
2026-02-03 08:00:00,CMP-00800,Display,311.0,30638,441,37,2093.0,6.73
2026-02-03 09:00:00,CMP-00801,Search,315.0,26745,1213,55,3481.0,11.051
2026-02-03 10:00:00,CMP-00802,Affiliate,783.0,90050,1315,60,2796.0,3.571
2026-02-03 11:00:00,CMP-00803,Social,747.0,46960,1447,112,7570.0,10.134
2026-02-03 12:00:00,CMP-00804,Search,426.0,40941,1799,115,4630.0,10.869
2026-02-03 13:00:00,CMP-00805,Search,636.0,85583,4680,177,8533.0,13.417
2026-02-03 14:00:00,CMP-00806,Display,679.0,48860,620,43,2180.0,3.211
2026-02-03 15:00:00,CMP-00807,Search,227.0,15190,618,39,2347.0,10.339
2026-02-03 16:00:00,CMP-00808,Social,910.0,119883,2735,179,8962.0,9.848
2026-02-03 17:00:00,CMP-00809,Affiliate,678.0,70346,719,39,2856.0,4.212
2026-02-03 18:00:00,CMP-00810,Search,610.0,90402,4249,246,15506.0,25.42
2026-02-03 19:00:00,CMP-00811,Search,681.0,111073,4614,331,16915.0,24.838
2026-02-03 20:00:00,CMP-00812,Affiliate,573.0,94702,1034,29,1971.0,3.44
2026-02-03 21:00:00,CMP-00813,Social,466.0,49775,1149,39,2109.0,4.526
2026-02-03 22:00:00,CMP-00814,Search,143.0,12737,560,18,938.0,6.559
2026-02-03 23:00:00,CMP-00815,Affiliate,524.0,66520,968,25,1674.0,3.195
2026-02-04 00:00:00,CMP-00816,Affiliate,215.0,27756,390,30,1004.0,4.67
2026-02-04 01:00:00,CMP-00817,Social,1193.0,153250,4613,200,13070.0,10.956
2026-02-04 02:00:00,CMP-00818,Social,461.0,43977,993,70,3561.0,7.725
2026-02-04 03:00:00,CMP-00819,Search,1183.0,79276,3978,244,12408.0,10.489
2026-02-04 04:00:00,CMP-00820,Search,529.0,43960,1796,100,7758.0,14.665
2026-02-04 05:00:00,CMP-00821,Social,353.0,27176,547,25,1317.0,3.731
2026-02-04 06:00:00,CMP-00822,Search,897.0,66045,2745,133,8985.0,10.017
2026-02-04 07:00:00,CMP-00823,Display,597.0,96649,1156,76,4620.0,7.739
2026-02-04 08:00:00,CMP-00824,Display,1405.0,86440,1424,96,5936.0,4.225
2026-02-04 09:00:00,CMP-00825,Search,348.0,43919,1822,103,5716.0,16.425
2026-02-04 10:00:00,CMP-00826,Social,915.0,150263,3527,159,8741.0,9.553
2026-02-04 11:00:00,CMP-00827,Search,940.0,93629,4187,156,11432.0,12.162
2026-02-04 12:00:00,CMP-00828,Affiliate,707.0,83412,1188,64,4307.0,6.092
2026-02-04 13:00:00,CMP-00829,Search,943.0,128753,5540,266,14099.0,14.951
2026-02-04 14:00:00,CMP-00830,Social,467.0,44313,1063,49,2330.0,4.989
2026-02-04 15:00:00,CMP-00831,Social,310.0,34887,697,41,2138.0,6.897
2026-02-04 16:00:00,CMP-00832,Social,370.0,55456,1215,67,4544.0,12.281
2026-02-04 17:00:00,CMP-00833,Display,510.0,72414,1187,76,5304.0,10.4
2026-02-04 18:00:00,CMP-00834,Display,725.0,107973,1319,81,5148.0,7.101
2026-02-04 19:00:00,CMP-00835,Social,323.0,54460,1225,91,3807.0,11.786
2026-02-04 20:00:00,CMP-00836,Display,414.0,41704,659,45,2949.0,7.123
2026-02-04 21:00:00,CMP-00837,Affiliate,337.0,47914,462,39,2770.0,8.22
2026-02-04 22:00:00,CMP-00838,Social,789.0,99655,2989,134,8005.0,10.146
2026-02-04 23:00:00,CMP-00839,Social,1178.0,157058,4569,172,13381.0,11.359
2026-02-05 00:00:00,CMP-00840,Search,281.0,39729,1836,95,4255.0,15.142
2026-02-05 01:00:00,CMP-00841,Display,652.0,92890,581,42,2724.0,4.178
2026-02-05 02:00:00,CMP-00842,Social,839.0,132085,4590,260,12427.0,14.812
2026-02-05 03:00:00,CMP-00843,Social,446.0,43897,1160,70,4801.0,10.765
2026-02-05 04:00:00,CMP-00844,Search,222.0,29278,1310,42,2693.0,12.131
2026-02-05 05:00:00,CMP-00845,Affiliate,893.0,81112,1304,72,5473.0,6.129
2026-02-05 06:00:00,CMP-00846,Social,214.0,26836,744,50,3150.0,14.72
2026-02-05 07:00:00,CMP-00847,Display,1023.0,145909,2478,99,5342.0,5.222
2026-02-05 08:00:00,CMP-00848,Search,333.0,48954,2007,136,7220.0,21.682
2026-02-05 09:00:00,CMP-00849,Affiliate,195.0,20711,262,16,888.0,4.554
2026-02-05 10:00:00,CMP-00850,Search,385.0,44644,1810,114,6030.0,15.662
2026-02-05 11:00:00,CMP-00851,Search,490.0,47394,2298,165,11793.0,24.067
2026-02-05 12:00:00,CMP-00852,Affiliate,543.0,42676,477,24,1698.0,3.127
2026-02-05 13:00:00,CMP-00853,Affiliate,679.0,60198,836,18,775.0,1.141
2026-02-05 14:00:00,CMP-00854,Search,569.0,91230,3980,205,11969.0,21.035
2026-02-05 15:00:00,CMP-00855,Social,1130.0,106204,2593,78,4573.0,4.047
2026-02-05 16:00:00,CMP-00856,Display,478.0,79932,684,52,2610.0,5.46
2026-02-05 17:00:00,CMP-00857,Affiliate,584.0,50552,797,51,3182.0,5.449
2026-02-05 18:00:00,CMP-00858,Social,559.0,78001,2382,94,6825.0,12.209
2026-02-05 19:00:00,CMP-00859,Social,181.0,22286,545,24,1606.0,8.873
2026-02-05 20:00:00,CMP-00860,Display,252.0,34437,472,19,1358.0,5.389
2026-02-05 21:00:00,CMP-00861,Display,512.0,66987,921,43,2185.0,4.268
2026-02-05 22:00:00,CMP-00862,Display,620.0,85400,989,54,3152.0,5.084
2026-02-05 23:00:00,CMP-00863,Social,139.0,22185,421,22,1108.0,7.971
2026-02-06 00:00:00,CMP-00864,Search,1156.0,141010,5495,350,21138.0,18.285
2026-02-06 01:00:00,CMP-00865,Affiliate,645.0,43513,366,23,1410.0,2.186
2026-02-06 02:00:00,CMP-00866,Affiliate,497.0,44626,146,10,676.0,1.36
2026-02-06 03:00:00,CMP-00867,Display,631.0,87017,1571,59,4197.0,6.651
2026-02-06 04:00:00,CMP-00868,Search,374.0,42766,1965,145,9409.0,25.158
2026-02-06 05:00:00,CMP-00869,Search,546.0,65706,2902,212,10472.0,19.179
2026-02-06 06:00:00,CMP-00870,Display,591.0,74243,234,15,667.0,1.129
2026-02-06 07:00:00,CMP-00871,Search,898.0,91676,3426,198,12514.0,13.935
2026-02-06 08:00:00,CMP-00872,Affiliate,456.0,66178,834,41,2993.0,6.564
2026-02-06 09:00:00,CMP-00873,Social,217.0,30290,963,36,2079.0,9.581
2026-02-06 10:00:00,CMP-00874,Display,306.0,42403,409,13,555.0,1.814
2026-02-06 11:00:00,CMP-00875,Affiliate,437.0,60604,937,61,4810.0,11.007
2026-02-06 12:00:00,CMP-00876,Social,232.0,36641,863,69,4340.0,18.707
2026-02-06 13:00:00,CMP-00877,Search,287.0,36016,1662,108,6449.0,22.47
2026-02-06 14:00:00,CMP-00878,Social,307.0,51078,1543,67,3103.0,10.107
2026-02-06 15:00:00,CMP-00879,Social,421.0,30779,714,34,1978.0,4.698
2026-02-06 16:00:00,CMP-00880,Social,641.0,83019,1843,102,6617.0,10.323
2026-02-06 17:00:00,CMP-00881,Social,411.0,57072,1766,85,5358.0,13.036
2026-02-06 18:00:00,CMP-00882,Affiliate,663.0,74583,961,60,3072.0,4.633
2026-02-06 19:00:00,CMP-00883,Social,497.0,45576,1368,85,4881.0,9.821
2026-02-06 20:00:00,CMP-00884,Search,293.0,35307,1507,108,5599.0,19.109
2026-02-06 21:00:00,CMP-00885,Social,596.0,59672,1900,107,7987.0,13.401
2026-02-06 22:00:00,CMP-00886,Social,550.0,88002,2350,161,10779.0,19.598
2026-02-06 23:00:00,CMP-00887,Search,672.0,66694,3093,201,10604.0,15.78
2026-02-07 00:00:00,CMP-00888,Search,741.0,58781,2650,110,5095.0,6.876
2026-02-07 01:00:00,CMP-00889,Display,912.0,112543,1110,60,3647.0,3.999
2026-02-07 02:00:00,CMP-00890,Search,652.0,67520,2960,174,9234.0,14.163
2026-02-07 03:00:00,CMP-00891,Affiliate,541.0,38166,381,26,1399.0,2.586
2026-02-07 04:00:00,CMP-00892,Search,673.0,82195,3914,238,11102.0,16.496
2026-02-07 05:00:00,CMP-00893,Search,389.0,46354,2096,122,5842.0,15.018
2026-02-07 06:00:00,CMP-00894,Display,374.0,29565,170,13,775.0,2.072
2026-02-07 07:00:00,CMP-00895,Affiliate,974.0,122470,665,35,1937.0,1.989
2026-02-07 08:00:00,CMP-00896,Search,368.0,45046,1707,107,8877.0,24.122
2026-02-07 09:00:00,CMP-00897,Search,312.0,45270,2132,98,6266.0,20.083
2026-02-07 10:00:00,CMP-00898,Search,652.0,65051,2614,123,5717.0,8.768
2026-02-07 11:00:00,CMP-00899,Social,391.0,34159,908,48,2047.0,5.235
2026-02-07 12:00:00,CMP-00900,Social,738.0,121500,3157,121,7500.0,10.163
2026-02-07 13:00:00,CMP-00901,Search,879.0,107004,4754,153,8267.0,9.405
2026-02-07 14:00:00,CMP-00902,Search,336.0,21163,972,78,5563.0,16.557
2026-02-07 15:00:00,CMP-00903,Social,691.0,103842,2570,227,13806.0,19.98
2026-02-07 16:00:00,CMP-00904,Affiliate,363.0,29636,69,2,76.0,0.209
2026-02-07 17:00:00,CMP-00905,Display,442.0,64737,740,32,1530.0,3.462
2026-02-07 18:00:00,CMP-00906,Social,582.0,80064,2059,125,6406.0,11.007
2026-02-07 19:00:00,CMP-00907,Search,374.0,62296,3142,160,9987.0,26.703
2026-02-07 20:00:00,CMP-00908,Search,556.0,92414,4712,320,15191.0,27.322
2026-02-07 21:00:00,CMP-00909,Search,461.0,41575,1645,92,5477.0,11.881
2026-02-07 22:00:00,CMP-00910,Display,746.0,107654,1116,46,2053.0,2.752
2026-02-07 23:00:00,CMP-00911,Affiliate,747.0,70855,398,24,1393.0,1.865
2026-02-08 00:00:00,CMP-00912,Affiliate,375.0,48454,869,20,1234.0,3.291
2026-02-08 01:00:00,CMP-00913,Affiliate,589.0,74067,1177,53,3849.0,6.535
2026-02-08 02:00:00,CMP-00914,Affiliate,803.0,52997,643,38,2297.0,2.861
2026-02-08 03:00:00,CMP-00915,Affiliate,285.0,17262,213,16,797.0,2.796
2026-02-08 04:00:00,CMP-00916,Search,459.0,30456,1544,126,9189.0,20.02
2026-02-08 05:00:00,CMP-00917,Search,576.0,42666,2088,135,7583.0,13.165
2026-02-08 06:00:00,CMP-00918,Search,278.0,24559,1251,27,1775.0,6.385
2026-02-08 07:00:00,CMP-00919,Social,399.0,63746,1697,88,4565.0,11.441
2026-02-08 08:00:00,CMP-00920,Search,1072.0,125477,5484,384,22621.0,21.102
2026-02-08 09:00:00,CMP-00921,Display,368.0,54338,863,85,4249.0,11.546
2026-02-08 10:00:00,CMP-00922,Social,389.0,59211,1651,113,6918.0,17.784
2026-02-08 11:00:00,CMP-00923,Social,195.0,27464,676,33,2179.0,11.174
2026-02-08 12:00:00,CMP-00924,Search,648.0,66777,2904,96,5093.0,7.86
2026-02-08 13:00:00,CMP-00925,Search,259.0,40151,1985,122,6404.0,24.726
2026-02-08 14:00:00,CMP-00926,Search,464.0,65714,3386,158,9728.0,20.966
2026-02-08 15:00:00,CMP-00927,Affiliate,314.0,44508,405,44,2189.0,6.971
2026-02-08 16:00:00,CMP-00928,Social,556.0,88500,2141,113,4839.0,8.703
2026-02-08 17:00:00,CMP-00929,Display,76.0,9564,137,5,308.0,4.053
2026-02-08 18:00:00,CMP-00930,Search,517.0,61080,2813,149,8482.0,16.406
2026-02-08 19:00:00,CMP-00931,Social,584.0,92224,2117,134,7599.0,13.012
2026-02-08 20:00:00,CMP-00932,Social,405.0,44546,1496,92,5815.0,14.358
2026-02-08 21:00:00,CMP-00933,Display,418.0,62396,869,44,2843.0,6.801
2026-02-08 22:00:00,CMP-00934,Display,379.0,24984,392,17,959.0,2.53
2026-02-08 23:00:00,CMP-00935,Search,461.0,27725,1478,114,5332.0,11.566
2026-02-09 00:00:00,CMP-00936,Affiliate,980.0,115749,1199,30,1548.0,1.58
2026-02-09 01:00:00,CMP-00937,Search,757.0,51549,2288,192,12259.0,16.194
2026-02-09 02:00:00,CMP-00938,Affiliate,461.0,77180,516,17,1009.0,2.189
2026-02-09 03:00:00,CMP-00939,Search,399.0,24181,1094,47,2468.0,6.185
2026-02-09 04:00:00,CMP-00940,Search,723.0,100494,3890,262,13141.0,18.176
2026-02-09 05:00:00,CMP-00941,Display,538.0,46683,708,35,2246.0,4.175
2026-02-09 06:00:00,CMP-00942,Search,274.0,45602,2192,86,4797.0,17.507
2026-02-09 07:00:00,CMP-00943,Social,434.0,44254,1104,66,4325.0,9.965
2026-02-09 08:00:00,CMP-00944,Social,929.0,58528,1430,66,4408.0,4.745
2026-02-09 09:00:00,CMP-00945,Search,636.0,40044,1936,117,6420.0,10.094
2026-02-09 10:00:00,CMP-00946,Display,402.0,48590,365,17,1147.0,2.853
2026-02-09 11:00:00,CMP-00947,Affiliate,209.0,35224,465,28,1663.0,7.957
2026-02-09 12:00:00,CMP-00948,Affiliate,554.0,92947,1374,72,4369.0,7.886
2026-02-09 13:00:00,CMP-00949,Search,498.0,48355,1763,146,5272.0,10.586
